smiles,FDA_APPROVED,CT_TOX,ChemAIrank,QED
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0,1,86.32,84.9
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,0,1,80.73,62.63
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O,0,1,76.77,25.29
CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,1,0,86.17,88.45
CCN1C(=O)C(NC1=O)c2ccccc2,1,0,83.2,73.8
CCn1c2cc3c(cc2c(=O)c(n1)C(=O)[O-])OCO3,1,0,41.95,72.36
CCN1CC(C(C1=O)(c2ccccc2)c3ccccc3)CC[NH+]4CCOCC4,1,0,34.03,82.99
CCn1cc(c(=O)c2c1c(c(c(c2)F)N3CC[NH2+]C(C3)C)F)C(=O)[O-],1,0,66.15,80.34
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],1,0,59.81,77.91
CCn1cc(c(=O)c2c1nc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],1,0,56.68,72.75
CCn1cc(c(=O)c2c1nc(cc2)C)C(=O)[O-],1,0,41.98,73.36
CCn1ccc(nc1=O)[N-]S(=O)(=O)c2ccc(cc2)N,1,0,44.42,85.28
C=CN1CCCC1=O,1,0,84.16,48.87
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccc(cc2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSc5nnnn5C)C(=O)[O-],1,0,85.5,14.67
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],1,0,70.46,33.87
CCNC(=[NH+]CCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH+]=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc3cccnc3)NC(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@@H](Cc5ccc6ccccc6c5)NC(=O)C)NCC,1,0,50.49,1.19
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4c3cccc4)NC(=O)[C@H](Cc5cnc[nH]5)NC(=O)[C@@H]6CCC(=O)N6,1,0,64.54,1.31
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2cn(cn2)Cc3ccccc3)NC(=O)[C@H](Cc4ccc(cc4)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc5c[nH]c6c5cccc6)NC(=O)[C@H](Cc7cnc[nH]7)NC(=O)[C@@H]8CCC(=O)N8,1,0,65.52,1.12
CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCc2ccccc2)O)O)O,1,0,76.23,31.18
CCO/N=C(/c1nc(sn1)NP(=O)([O-])[O-])\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)Sc4nc(cs4)c5cc[n+](cc5)C)C(=O)[O-],1,0,89.84,7.81
CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/c1c(cc(c(c1C)C)OC)C,1,0,37.66,36.07
CCOC(=O)[C@](C)(Cc1ccc(c(c1)O)O)[NH3+],1,0,69.72,51.75
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)[O-],1,0,42.99,57.2
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)[O-],1,0,47.99,57.19
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)[O-])SCCS3,1,0,42.46,51.23
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2Cc3cc(c(cc3C[C@H]2C(=O)[O-])OC)OC,1,0,70.06,44.01
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)[O-],1,0,46.04,56.39
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-],1,0,37.88,57.1
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]2CCc3ccccc3N(C2=O)CC(=O)[O-],1,0,51.43,58.0
CCOC(=O)C(C)(C)Oc1ccc(cc1)Cl,1,0,82.43,76.16
CCOC(=O)C1(CC[NH+](CC1)C)c2ccccc2,1,0,50.74,80.21
CCOC(=O)C1(CC[NH+](CC1)CCC(C#N)(c2ccccc2)c3ccccc3)c4ccccc4,1,0,77.77,52.34
CCOC(=O)C1(CC[NH+](CC1)CCc2ccc(cc2)N)c3ccccc3,1,0,35.07,61.68
CCOC(=O)C1=C(NC(=C(C1c2cccc(c2Cl)Cl)C(=O)OC)C)C,1,0,83.3,79.64
CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCC[NH3+],1,0,73.38,49.87
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)F,1,0,53.09,79.32
CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C,1,0,43.68,59.26
CCOC(=O)c1cncn1C(C)c2ccccc2,1,0,86.51,77.66
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1,0,87.69,47.02
CCOC(=O)CCCCCCCCC(C)c1ccccc1I,1,0,65.72,24.84
CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2nccc4)Cl)CC1,1,0,33.05,70.49
CCOC(=O)Nc1ccc(cc1N)NCc2ccc(cc2)F,1,0,73.43,73.78
CCOC(=O)Nc1ccc2c(c1)N(c3ccccc3S2)C(=O)CC[NH+]4CCOCC4,1,0,26.7,76.63
CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,1,0,89.59,49.48
CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)[NH3+])(C)C,1,0,77.65,33.8
CCOc1cc(ccc1C(=O)[O-])CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3,1,0,49.46,59.28
CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,0,1,27.65,76.02
CCOc1ccc(cc1)CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-],1,0,76.27,16.22
CCOc1ccc2c(c1)sc(n2)S(=O)(=O)N,1,0,40.87,90.03
CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],1,0,51.46,73.86
CCOc1ccccc1OCC[NH2+][C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC,1,0,55.15,54.48
CCOc1nc2cccc(c2n1Cc3ccc(cc3)c4ccccc4c5[nH]oc(=O)n5)C(=O)OCc6c(oc(=O)o6)C,1,0,73.77,24.25
CCOCCn1c2ccccc2nc1N3CCC[NH+](CC3)C,1,0,34.43,82.99
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,1,0,85.78,24.9
CCOP(=O)(OCC)SCC[N+](C)(C)C,1,0,36.78,49.38
CCS(=O)(=O)CCn1c(ncc1[N+](=O)[O-])C,1,0,88.55,55.85
CCSc1ccc2c(c1)N(c3ccccc3S2)CCCN4CC[NH+](CC4)C,1,0,57.82,74.24
CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,1,0,84.31,27.1
CN(C)/C=[NH+]/c1c(cc(c(c1I)CCC(=O)[O-])I)I,1,0,85.22,30.55
CN(C)/N=N/c1c(nc[nH]1)C(=O)N,1,0,83.39,51.05
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,1,0,43.88,54.5
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C,1,0,65.94,73.32
CN(C)c1cccc2c1ccc(c2)S(=O)(=O)[O-],1,0,69.25,76.26
CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,0,1,79.4,90.62
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,0,1,85.47,89.77
CN(C)N/N=C/1\C(=NC=N1)C(=O)N,0,1,73.34,51.09
CN(c1c(c(c(c(c1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)c2c(c(c(c(c2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I,1,0,77.88,3.53
CN(CC(CO)O)C(=O)c1c(c(c(c(c1I)NC(=O)COC)I)C(=O)NCC(CO)O)I,1,0,84.14,16.48
CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1,0,71.83,30.94
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0,1,86.53,29.47
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C)C(=O)Oc2cccc(c2)[N+](C)(C)C,1,0,61.89,17.96
CN(CCCNC(=O)C1CCCO1)c2nc3cc(c(cc3c(n2)N)OC)OC,1,0,82.09,65.09
CN(CCOc1ccc(cc1)CC2C(=O)[N-]C(=O)S2)c3ccccn3,1,0,72.58,75.79
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,0,1,88.49,82.09
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=C\C(=O)O)\C(=O)O,0,1,86.97,46.32
CN/C(=[NH+]\C)/NCc1ccccc1,1,0,57.46,40.39
CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCc1ccc(o1)C[NH+](C)C,1,0,59.89,29.31
CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCc1csc(n1)C[NH+](C)C,1,0,55.77,28.67
CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc3ccccn3,1,0,78.36,87.02
Cn1c(nc(=O)c(=O)[nH]1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],1,0,86.75,9.83
CN1C(Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CCl,1,0,87.88,75.08
CN1C(Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,1,0,83.73,73.79
Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(c4ccc(cc4)O)C(=O)[O-])OC)OC2)C(=O)[O-],1,0,84.86,14.12
Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-],1,0,81.47,7.15
Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-],1,0,84.9,18.16
Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],1,0,85.24,16.86
Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](c4ccccc4)O)SC2)C(=O)[O-],1,0,84.52,36.55
CN1C(=O)CC(C1=O)c2ccccc2,1,0,77.05,62.15
CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,1,1,86.33,56.01
CN1C(S(=O)(=O)CCC1=O)c2ccc(cc2)Cl,1,0,81.92,78.12
CN1c2c([nH]c(nc2=O)N)NC[C@@H]1CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1,0,56.59,25.73
Cn1c2c(c(=O)n(c1=O)C)[nH]cn2,1,0,89.61,56.25
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(CO)O,1,0,88.91,64.61
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl,0,1,79.61,65.91
CN1c2ccc(cc2C(=NC(C1=O)O)c3ccccc3)Cl,1,0,88.67,87.94
CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl,1,0,89.52,79.16
Cn1c2ccc(cc2nc1CCCC(=O)[O-])N(CCCl)CCCl,1,0,73.41,64.37
Cn1c2ccccc2c(n1)C(=O)NC3CC4CCCC(C3)[NH+]4C,1,0,38.75,86.55
CN1CC(=O)N2[C@@H](C1=O)Cc3c4ccccc4[nH]c3[C@H]2c5ccc6c(c5)OCO6,1,0,82.52,69.26
CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,0,1,73.82,80.05
CN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl,1,0,82.5,88.16
Cn1cc[nH]c1=S,1,0,89.38,50.05
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,0,1,39.77,69.42
CN1CCC[NH+]=C1COC(=O)C(c2ccccc2)(C3CCCCC3)O,1,0,43.62,77.56
CN1CCN(CC1)C2=CC3=C(C=C2)N/C(=C/4\C(=C5C(=NC4=O)C=CC=C5F)N)/N3,0,1,38.57,61.5
CN1C=NC(=C1C[N+](C)(C)C/C=C/C(=O)NC2=NC=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)Cl)Br)[N+](=O)[O-],0,1,79.17,12.28
Cn1cnc(c1Sc2c3c(nc[nH]3)ncn2)[N+](=O)[O-],1,0,84.88,43.33
Cn1cnc2c1c(=O)n(c(=O)n2C)C,1,0,89.67,53.85
CN1C=NC=C1[C@@](C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,0,1,86.21,36.29
CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,1,0,72.91,46.13
CNC(=O)c1cnn(c1)c2nc(c3c(n2)n(cn3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,1,0,85.08,32.03
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,0,1,85.5,46.13
CNC(=O)C[NH+](CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0,79.53,21.73
CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,0,1,85.81,71.59
CNS(=O)(=O)Cc1ccc2c(c1)c(c[nH]2)CC[NH+](C)C,1,0,58.15,69.7
CNS(=O)(=O)CCc1ccc2c(c1)c(c[nH]2)C3CC[NH+](CC3)C,1,0,48.35,75.06
CO/N=C(/c1ccco1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],1,0,88.22,28.88
CO/N=C(/c1csc(n1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-],1,0,87.65,34.08
CO/N=C/1\CN(CC1C[NH3+])c2c(cc3c(=O)c(cn(c3n2)C4CC4)C(=O)[O-])F,1,0,57.82,64.78
CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)Cc3cccs3,1,0,75.71,40.6
CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-],1,0,77.05,2.38
COC(=O)[C@H](c1ccccc1)[C@H]2CCCC[NH2+]2,1,0,85.85,79.47
COC(=O)[C@H](c1ccccc1Cl)[NH+]2CCc3c(ccs3)C2,1,0,42.19,87.88
COC(=O)C(c1ccccc1)C2CCCC[NH2+]2,1,0,84.67,79.47
COC(=O)c1ccccc1O,1,0,92.13,61.44
COC(=O)CCC(=O)C[NH3+],1,0,83.1,50.36
COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccccc3,1,0,42.98,72.75
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,0,1,87.0,51.79
COc1c(ncnc1OC)[N-]S(=O)(=O)c2ccc(cc2)N,1,0,60.57,83.04
COc1c2c(cc(c1N3C[C@@H]4CCC[NH2+][C@@H]4C3)F)c(=O)c(cn2C5CC5)C(=O)[O-],1,0,74.13,77.95
COc1c2c(ccc(=O)o2)cc3c1occ3,1,0,62.71,58.64
COc1c2c(nc(n1)N)n(cn2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,1,0,78.78,50.56
COc1cc(c(cc1C(=O)NC2CC[NH+](CC2OC)CCCOc3ccc(cc3)F)Cl)N,1,0,58.89,38.82
COc1cc(cc(c1O)OC)[C@@H]2c3cc4c(cc3[C@H]([C@@H]5[C@@H]2C(=O)OC5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)c8cccs8)O)O)OCO4,1,0,47.73,33.28
COc1cc(cc(c1OC)OC)[C@@H]2c3cc4c(cc3[C@@H]([C@@H]5[C@@H]2C(=O)OC5)O)OCO4,1,0,77.17,76.29
COc1cc(cc(c1OC)OC)C(=O)O[C@@H]2C[C@@H]3C[NH+]4CCc5c6ccccc6[nH]c5[C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC,1,0,43.13,41.16
COc1cc(cc(c1OC)OC)Cc2cnc(nc2N)N,1,0,60.41,85.34
COC1=CC(=O)OC(C1)/C=C/C2=CCCC=C2,0,1,77.31,70.17
COc1cc2c(cc1OC)C(=O)C(C2)CC3CC[NH+](CC3)Cc4ccccc4,1,0,27.44,83.76
COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4CCCO4,1,0,73.92,83.06
COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4COc5ccccc5O4,1,0,44.23,63.35
COc1cc2c(cc1OCCC[NH+]3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,1,0,39.79,51.74
COc1ccc(c(c1)C(CNC(=O)C[NH3+])O)OC,1,0,65.61,61.33
COc1ccc(c(c1)O)C(=O)c2ccccc2,1,0,85.19,82.13
COc1ccc(cc1)C(=C(c2ccc(cc2)OC)Cl)c3ccc(cc3)OC,1,0,83.68,50.05
COc1ccc(cc1)C2C(=O)c3ccccc3C2=O,1,0,71.0,77.18
COc1ccc(cc1)O,1,0,90.33,61.28
COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCCCC3)Cl,1,0,42.6,56.53
COc1ccc(cc1C23CC4CC(C2)CC(C4)C3)c5ccc6cc(ccc6c5)C(=O)[O-],1,0,42.42,58.17
COc1ccc2c(c1)[nH]c3c2CC[NH+]4[C@@H]3C[C@H]5[C@@H](C4)C[C@H]([C@@H]([C@H]5C(=O)OC)OC)OC(=O)/C=C/c6cc(c(c(c6)OC)OC)OC,1,0,46.65,27.01
COc1ccc2c(c1)[nH]c3c2CC[NH+]4[C@@H]3C[C@H]5[C@@H](C4)C[C@H]([C@@H]([C@H]5C(=O)OC)OC)OC(=O)c6cc(c(c(c6)OC)OC)OC,1,0,68.72,37.19
COc1ccc2c(c1)c(ccn2)[C@@H]([C@H]3C[C@@H]4CC[NH+]3C[C@@H]4C=C)O,1,0,35.0,84.22
COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]3C[C@@H]4CC[NH+]3C[C@@H]4C=C)O,1,0,35.8,84.22
COc1ccccc1OCC(CO)O,1,0,90.96,71.98
COc1ccccc1OCC(COC(=O)N)O,1,0,91.39,75.77
COc1ccccc1OCC[NH2+]CC(COc2cccc3c2c4ccccc4[nH]3)O,1,0,36.44,35.33
COc1ccnc(c1OC)CS(=O)c2[nH]c3cc(ccc3n2)OC(F)F,1,0,85.89,67.52
COc1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)N,1,0,72.34,84.84
COCCCC/C(=N\OCC[NH3+])/c1ccc(cc1)C(F)(F)F,1,0,56.39,43.18
COCCNC(=O)C[NH+](CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0,72.7,11.72
COCCO,1,0,80.65,48.57
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,0,1,66.29,41.79
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,0,1,64.46,38.75
COCCOc1cc2c(cc1OCCOC)ncnc2Nc3cccc(c3)C#C,1,0,41.95,41.79
CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,1,0,88.37,81.7
CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,0,1,79.8,17.95
CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F,1,0,42.99,17.95
CS(=O)(=O)O.C1CO[P@@](=O)(O[C@@H]1C2=CC(=CC=C2)Cl)COCCN3C=NC4=C3N=CN=C4N,0,1,88.88,27.86
